"","year","month","day","loc","type","value"
"13358","2017","08","06","Wrocław","PM2,5",6.8
"13359","2017","08","07","Wrocław","PM2,5",9.37
"13360","2017","08","08","Wrocław","PM2,5",14.69
"13361","2017","08","09","Wrocław","PM2,5",14.28
"13362","2017","08","10","Wrocław","PM2,5",18.21
"13363","2017","08","11","Wrocław","PM2,5",10.12
"13364","2017","08","12","Wrocław","PM2,5",6.56
"13365","2017","08","13","Wrocław","PM2,5",8.42
"13366","2017","08","14","Wrocław","PM2,5",9.7
"13367","2017","08","15","Wrocław","PM2,5",11.11
"13368","2017","08","16","Wrocław","PM2,5",16.05
"13369","2017","08","17","Wrocław","PM2,5",10.3
"13370","2017","08","18","Wrocław","PM2,5",16.13
"13371","2017","08","19","Wrocław","PM2,5",8.06
"13372","2017","08","20","Wrocław","PM2,5",9.14
"13373","2017","08","21","Wrocław","PM2,5",7.97
"13374","2017","08","22","Wrocław","PM2,5",7.85
"13375","2017","08","23","Wrocław","PM2,5",9.05
"13376","2017","08","24","Wrocław","PM2,5",15.13
"13377","2017","08","25","Wrocław","PM2,5",19.35
"13378","2017","08","26","Wrocław","PM2,5",22.17
"13379","2017","08","27","Wrocław","PM2,5",16.35
"13380","2017","08","28","Wrocław","PM2,5",11.04
"13381","2017","08","29","Wrocław","PM2,5",13.53
"13382","2017","08","30","Wrocław","PM2,5",14.2
"13383","2017","08","31","Wrocław","PM2,5",14.3
"13384","2017","09","01","Wrocław","PM2,5",4.94
"13385","2017","09","02","Wrocław","PM2,5",6.3
"13386","2017","09","03","Wrocław","PM2,5",6.65
"13387","2017","09","04","Wrocław","PM2,5",8.8
"13388","2017","09","05","Wrocław","PM2,5",10.15
"13389","2017","09","06","Wrocław","PM2,5",12.67
"13390","2017","09","07","Wrocław","PM2,5",7.46
"13391","2017","09","08","Wrocław","PM2,5",10.92
"13392","2017","09","09","Wrocław","PM2,5",13.78
"13393","2017","09","10","Wrocław","PM2,5",7.21
"13394","2017","09","11","Wrocław","PM2,5",8.31
"13395","2017","09","12","Wrocław","PM2,5",8.99
"13396","2017","09","13","Wrocław","PM2,5",6.67
"13397","2017","09","14","Wrocław","PM2,5",4.19
"13398","2017","09","15","Wrocław","PM2,5",7.34
"13399","2017","09","16","Wrocław","PM2,5",13.43
"13400","2017","09","17","Wrocław","PM2,5",16.91
"13401","2017","09","18","Wrocław","PM2,5",11.47
"13402","2017","09","19","Wrocław","PM2,5",16.76
"13403","2017","09","20","Wrocław","PM2,5",18.58
"13404","2017","09","21","Wrocław","PM2,5",11.36
"13405","2017","09","22","Wrocław","PM2,5",11.96
"13406","2017","09","23","Wrocław","PM2,5",12.82
"13407","2017","09","24","Wrocław","PM2,5",15.04
"13408","2017","09","25","Wrocław","PM2,5",11.89
"13409","2017","09","26","Wrocław","PM2,5",18.54
"13410","2017","09","27","Wrocław","PM2,5",22.3
"13411","2017","09","28","Wrocław","PM2,5",19.66
"13412","2017","09","29","Wrocław","PM2,5",24.31
"13413","2017","09","30","Wrocław","PM2,5",24.32
"13414","2017","10","01","Wrocław","PM2,5",25.01
"13415","2017","10","02","Wrocław","PM2,5",21.16
"13416","2017","10","03","Wrocław","PM2,5",12.22
"13417","2017","10","04","Wrocław","PM2,5",9.23
"13418","2017","10","05","Wrocław","PM2,5",9.47
"13419","2017","10","06","Wrocław","PM2,5",6.48
"13420","2017","10","07","Wrocław","PM2,5",7.65
"13421","2017","10","08","Wrocław","PM2,5",6.1
"13422","2017","10","09","Wrocław","PM2,5",7.81
"13423","2017","10","10","Wrocław","PM2,5",11.62
"13424","2017","10","11","Wrocław","PM2,5",11.55
"13425","2017","10","12","Wrocław","PM2,5",11.09
"13426","2017","10","13","Wrocław","PM2,5",13.42
"13427","2017","10","14","Wrocław","PM2,5",16.83
"13428","2017","10","15","Wrocław","PM2,5",15.26
"13429","2017","10","16","Wrocław","PM2,5",22.72
"13430","2017","10","17","Wrocław","PM2,5",29.1
"13431","2017","10","18","Wrocław","PM2,5",35.38
"13432","2017","10","19","Wrocław","PM2,5",42.49
"13433","2017","10","20","Wrocław","PM2,5",46.29
"13434","2017","10","21","Wrocław","PM2,5",36.15
"13435","2017","10","22","Wrocław","PM2,5",23.63
"13436","2017","10","23","Wrocław","PM2,5",12.64
"13437","2017","10","24","Wrocław","PM2,5",22.18
"13438","2017","10","25","Wrocław","PM2,5",21.45
"13439","2017","10","26","Wrocław","PM2,5",16.53
"13440","2017","10","27","Wrocław","PM2,5",10.95
"13441","2017","10","28","Wrocław","PM2,5",11.13
"13442","2017","10","29","Wrocław","PM2,5",5.98
"13443","2017","10","30","Wrocław","PM2,5",9.31
"13444","2017","10","31","Wrocław","PM2,5",12.32
"13445","2017","11","01","Wrocław","PM2,5",14.3
"13446","2017","11","02","Wrocław","PM2,5",22.59
"13447","2017","11","03","Wrocław","PM2,5",17.94
"13448","2017","11","04","Wrocław","PM2,5",24.64
"13449","2017","11","05","Wrocław","PM2,5",26.54
"13450","2017","11","06","Wrocław","PM2,5",17.94
"13451","2017","11","07","Wrocław","PM2,5",27.42
"13452","2017","11","08","Wrocław","PM2,5",30.25
"13453","2017","11","09","Wrocław","PM2,5",50.69
"13454","2017","11","10","Wrocław","PM2,5",25.88
"13455","2017","11","11","Wrocław","PM2,5",11
"13456","2017","11","12","Wrocław","PM2,5",10.63
"13457","2017","11","13","Wrocław","PM2,5",16.7
"13458","2017","11","14","Wrocław","PM2,5",21.3
"13459","2017","11","15","Wrocław","PM2,5",27.31
"13460","2017","11","16","Wrocław","PM2,5",46.05
"13461","2017","11","17","Wrocław","PM2,5",45
"13462","2017","11","18","Wrocław","PM2,5",27.8
"13463","2017","11","19","Wrocław","PM2,5",9.83
"13464","2017","11","20","Wrocław","PM2,5",12.41
"13465","2017","11","21","Wrocław","PM2,5",19.92
"13466","2017","11","22","Wrocław","PM2,5",29.6
"13467","2017","11","23","Wrocław","PM2,5",29.44
"13468","2017","11","24","Wrocław","PM2,5",27.33
"13469","2017","11","25","Wrocław","PM2,5",24.44
"13470","2017","11","26","Wrocław","PM2,5",19.16
"13471","2017","11","27","Wrocław","PM2,5",16.04
"13472","2017","11","28","Wrocław","PM2,5",15.2
"13473","2017","11","29","Wrocław","PM2,5",35.42
"13474","2017","11","30","Wrocław","PM2,5",50.4
"13475","2017","12","01","Wrocław","PM2,5",34.28
"13476","2017","12","02","Wrocław","PM2,5",34.33
"13477","2017","12","03","Wrocław","PM2,5",31.56
"13478","2017","12","04","Wrocław","PM2,5",14.79
"13479","2017","12","05","Wrocław","PM2,5",12.54
"13480","2017","12","06","Wrocław","PM2,5",18.67
"13481","2017","12","07","Wrocław","PM2,5",18.85
"13482","2017","12","08","Wrocław","PM2,5",15.31
"13483","2017","12","09","Wrocław","PM2,5",14.97
"13484","2017","12","10","Wrocław","PM2,5",11.15
"13485","2017","12","11","Wrocław","PM2,5",13.13
"13486","2017","12","12","Wrocław","PM2,5",12.15
"13487","2017","12","13","Wrocław","PM2,5",17.78
"13488","2017","12","14","Wrocław","PM2,5",10.97
"13489","2017","12","15","Wrocław","PM2,5",18.42
"13490","2017","12","16","Wrocław","PM2,5",45.9
"13491","2017","12","17","Wrocław","PM2,5",22.37
"13492","2017","12","18","Wrocław","PM2,5",20.59
"13493","2017","12","19","Wrocław","PM2,5",41.77
"13494","2017","12","20","Wrocław","PM2,5",35.63
"13495","2017","12","21","Wrocław","PM2,5",28.54
"13496","2017","12","22","Wrocław","PM2,5",11.91
"13497","2017","12","23","Wrocław","PM2,5",13.15
"13498","2017","12","24","Wrocław","PM2,5",7.64
"13499","2017","12","25","Wrocław","PM2,5",14.2
"13500","2017","12","26","Wrocław","PM2,5",21.83
"13501","2017","12","27","Wrocław","PM2,5",31.49
"13502","2017","12","28","Wrocław","PM2,5",17.76
"13503","2017","12","29","Wrocław","PM2,5",14.97
"13504","2017","12","30","Wrocław","PM2,5",17.68
"13505","2017","12","31","Wrocław","PM2,5",13.81
"13506","2017","01","01","Gdańsk","PM2,5",48.3
"13507","2017","01","02","Gdańsk","PM2,5",54.3
"13508","2017","01","03","Gdańsk","PM2,5",26.8
"13509","2017","01","04","Gdańsk","PM2,5",15.5
"13510","2017","01","05","Gdańsk","PM2,5",12.5
"13511","2017","01","06","Gdańsk","PM2,5",18.2
"13512","2017","01","07","Gdańsk","PM2,5",69.4
"13513","2017","01","08","Gdańsk","PM2,5",128
"13514","2017","01","09","Gdańsk","PM2,5",64.3
"13515","2017","01","10","Gdańsk","PM2,5",91.5
"13516","2017","01","11","Gdańsk","PM2,5",190
"13517","2017","01","12","Gdańsk","PM2,5",44.5
"13518","2017","01","13","Gdańsk","PM2,5",30.2
"13519","2017","01","14","Gdańsk","PM2,5",33.4
"13520","2017","01","15","Gdańsk","PM2,5",56.2
"13521","2017","01","16","Gdańsk","PM2,5",111
"13522","2017","01","17","Gdańsk","PM2,5",87.9
"13523","2017","01","18","Gdańsk","PM2,5",34.7
"13524","2017","01","19","Gdańsk","PM2,5",34.3
"13525","2017","01","20","Gdańsk","PM2,5",46.1
"13526","2017","01","21","Gdańsk","PM2,5",48.2
"13527","2017","01","22","Gdańsk","PM2,5",45.8
"13528","2017","01","23","Gdańsk","PM2,5",51.2
"13529","2017","01","24","Gdańsk","PM2,5",82.7
"13530","2017","01","25","Gdańsk","PM2,5",75.7
"13531","2017","01","26","Gdańsk","PM2,5",106
"13532","2017","01","27","Gdańsk","PM2,5",66.5
"13533","2017","01","28","Gdańsk","PM2,5",157
"13534","2017","01","29","Gdańsk","PM2,5",116
"13535","2017","01","30","Gdańsk","PM2,5",67.2
"13536","2017","01","31","Gdańsk","PM2,5",38.9
"13537","2017","02","01","Gdańsk","PM2,5",47.3
"13538","2017","02","02","Gdańsk","PM2,5",29.2
"13539","2017","02","03","Gdańsk","PM2,5",68.4
"13540","2017","02","04","Gdańsk","PM2,5",57.3
"13541","2017","02","05","Gdańsk","PM2,5",54.1
"13542","2017","02","06","Gdańsk","PM2,5",43.8
"13543","2017","02","07","Gdańsk","PM2,5",26.1
"13544","2017","02","08","Gdańsk","PM2,5",20.6
"13545","2017","02","09","Gdańsk","PM2,5",25.4
"13546","2017","02","10","Gdańsk","PM2,5",30
"13547","2017","02","11","Gdańsk","PM2,5",33.1
"13548","2017","02","12","Gdańsk","PM2,5",19.3
"13549","2017","02","13","Gdańsk","PM2,5",70.6
"13550","2017","02","14","Gdańsk","PM2,5",107
"13551","2017","02","15","Gdańsk","PM2,5",155
"13552","2017","02","16","Gdańsk","PM2,5",94.7
"13553","2017","02","17","Gdańsk","PM2,5",52.9
"13554","2017","02","18","Gdańsk","PM2,5",58.8
"13555","2017","02","19","Gdańsk","PM2,5",49.6
"13556","2017","02","20","Gdańsk","PM2,5",24.8
"13557","2017","02","21","Gdańsk","PM2,5",12.6
"13558","2017","02","22","Gdańsk","PM2,5",14.6
"13559","2017","02","23","Gdańsk","PM2,5",10.4
"13560","2017","02","24","Gdańsk","PM2,5",10.9
"13561","2017","02","25","Gdańsk","PM2,5",22.7
"13562","2017","02","26","Gdańsk","PM2,5",17.3
"13563","2017","02","27","Gdańsk","PM2,5",20.3
"13564","2017","02","28","Gdańsk","PM2,5",22
"13565","2017","03","01","Gdańsk","PM2,5",27.5
"13566","2017","03","02","Gdańsk","PM2,5",16.9
"13567","2017","03","03","Gdańsk","PM2,5",21.5
"13568","2017","03","04","Gdańsk","PM2,5",13.7
"13569","2017","03","05","Gdańsk","PM2,5",16.3
"13570","2017","03","06","Gdańsk","PM2,5",16.9
"13571","2017","03","07","Gdańsk","PM2,5",38.8
"13572","2017","03","08","Gdańsk","PM2,5",45.2
"13573","2017","03","09","Gdańsk","PM2,5",32.3
"13574","2017","03","10","Gdańsk","PM2,5",30.9
"13575","2017","03","11","Gdańsk","PM2,5",38.9
"13576","2017","03","12","Gdańsk","PM2,5",22.2
"13577","2017","03","13","Gdańsk","PM2,5",28.5
"13578","2017","03","14","Gdańsk","PM2,5",55.8
"13579","2017","03","15","Gdańsk","PM2,5",47.9
"13580","2017","03","16","Gdańsk","PM2,5",21.5
"13581","2017","03","17","Gdańsk","PM2,5",27.7
"13582","2017","03","18","Gdańsk","PM2,5",13.9
"13583","2017","03","19","Gdańsk","PM2,5",20.5
"13584","2017","03","20","Gdańsk","PM2,5",22.1
"13585","2017","03","21","Gdańsk","PM2,5",23.3
"13586","2017","03","22","Gdańsk","PM2,5",31
"13587","2017","03","23","Gdańsk","PM2,5",13.7
"13588","2017","03","24","Gdańsk","PM2,5",36.8
"13589","2017","03","25","Gdańsk","PM2,5",28.4
"13590","2017","03","26","Gdańsk","PM2,5",19.1
"13591","2017","03","27","Gdańsk","PM2,5",28.3
"13592","2017","03","28","Gdańsk","PM2,5",40.3
"13593","2017","03","29","Gdańsk","PM2,5",30.5
"13594","2017","03","30","Gdańsk","PM2,5",17.8
"13595","2017","03","31","Gdańsk","PM2,5",20.1
"13596","2017","04","01","Gdańsk","PM2,5",18.5
"13597","2017","04","02","Gdańsk","PM2,5",20.4
"13598","2017","04","03","Gdańsk","PM2,5",23.3
"13599","2017","04","04","Gdańsk","PM2,5",20.2
"13600","2017","04","05","Gdańsk","PM2,5",22.3
"13601","2017","04","06","Gdańsk","PM2,5",10.9
"13602","2017","04","07","Gdańsk","PM2,5",14.4
"13603","2017","04","08","Gdańsk","PM2,5",18.3
"13604","2017","04","09","Gdańsk","PM2,5",34.3
"13605","2017","04","10","Gdańsk","PM2,5",19.2
"13606","2017","04","11","Gdańsk","PM2,5",11.4
"13607","2017","04","12","Gdańsk","PM2,5",12.6
"13608","2017","04","13","Gdańsk","PM2,5",10.8
"13609","2017","04","14","Gdańsk","PM2,5",22
"13610","2017","04","15","Gdańsk","PM2,5",21.7
"13611","2017","04","16","Gdańsk","PM2,5",10.8
"13612","2017","04","17","Gdańsk","PM2,5",14.6
"13613","2017","04","18","Gdańsk","PM2,5",13.3
"13614","2017","04","19","Gdańsk","PM2,5",11.2
"13615","2017","04","20","Gdańsk","PM2,5",10.4
"13616","2017","04","21","Gdańsk","PM2,5",21.9
"13617","2017","04","22","Gdańsk","PM2,5",16.5
"13618","2017","04","23","Gdańsk","PM2,5",11.1
"13619","2017","04","24","Gdańsk","PM2,5",22.3
"13620","2017","04","25","Gdańsk","PM2,5",17.5
"13621","2017","04","26","Gdańsk","PM2,5",22.2
"13622","2017","04","27","Gdańsk","PM2,5",13.1
"13623","2017","04","28","Gdańsk","PM2,5",13.6
"13624","2017","04","29","Gdańsk","PM2,5",22.8
"13625","2017","04","30","Gdańsk","PM2,5",37.6
"13626","2017","05","01","Gdańsk","PM2,5",9.71
"13627","2017","05","02","Gdańsk","PM2,5",17.8
"13628","2017","05","03","Gdańsk","PM2,5",18.3
"13629","2017","05","04","Gdańsk","PM2,5",17.1
"13630","2017","05","05","Gdańsk","PM2,5",17
"13631","2017","05","06","Gdańsk","PM2,5",21.2
"13632","2017","05","07","Gdańsk","PM2,5",17.8
"13633","2017","05","08","Gdańsk","PM2,5",11.3
"13634","2017","05","09","Gdańsk","PM2,5",13.6
"13635","2017","05","10","Gdańsk","PM2,5",19.5
"13636","2017","05","11","Gdańsk","PM2,5",15.6
"13637","2017","05","12","Gdańsk","PM2,5",21.3
"13638","2017","05","13","Gdańsk","PM2,5",20.5
"13639","2017","05","14","Gdańsk","PM2,5",14.1
"13640","2017","05","15","Gdańsk","PM2,5",16.2
"13641","2017","05","16","Gdańsk","PM2,5",NA
"13642","2017","05","17","Gdańsk","PM2,5",14
"13643","2017","05","18","Gdańsk","PM2,5",14.8
"13644","2017","05","19","Gdańsk","PM2,5",16.4
"13645","2017","05","20","Gdańsk","PM2,5",20
"13646","2017","05","21","Gdańsk","PM2,5",21.8
"13647","2017","05","22","Gdańsk","PM2,5",14.1
"13648","2017","05","23","Gdańsk","PM2,5",14.5
"13649","2017","05","24","Gdańsk","PM2,5",11.2
"13650","2017","05","25","Gdańsk","PM2,5",12
"13651","2017","05","26","Gdańsk","PM2,5",11.5
"13652","2017","05","27","Gdańsk","PM2,5",10.5
"13653","2017","05","28","Gdańsk","PM2,5",10.5
"13654","2017","05","29","Gdańsk","PM2,5",11.8
"13655","2017","05","30","Gdańsk","PM2,5",13
"13656","2017","05","31","Gdańsk","PM2,5",11.9
"13657","2017","06","01","Gdańsk","PM2,5",12.2
"13658","2017","06","02","Gdańsk","PM2,5",13.3
"13659","2017","06","03","Gdańsk","PM2,5",14.3
"13660","2017","06","04","Gdańsk","PM2,5",15.1
"13661","2017","06","05","Gdańsk","PM2,5",11.9
"13662","2017","06","06","Gdańsk","PM2,5",12.8
"13663","2017","06","07","Gdańsk","PM2,5",8.74
"13664","2017","06","08","Gdańsk","PM2,5",11.6
"13665","2017","06","09","Gdańsk","PM2,5",13
"13666","2017","06","10","Gdańsk","PM2,5",12.7
"13667","2017","06","11","Gdańsk","PM2,5",9.01
"13668","2017","06","12","Gdańsk","PM2,5",10.6
"13669","2017","06","13","Gdańsk","PM2,5",10.5
"13670","2017","06","14","Gdańsk","PM2,5",10.4
"13671","2017","06","15","Gdańsk","PM2,5",9.07
"13672","2017","06","16","Gdańsk","PM2,5",10.7
"13673","2017","06","17","Gdańsk","PM2,5",7.04
"13674","2017","06","18","Gdańsk","PM2,5",11.1
"13675","2017","06","19","Gdańsk","PM2,5",17.2
"13676","2017","06","20","Gdańsk","PM2,5",16.9
"13677","2017","06","21","Gdańsk","PM2,5",12.2
"13678","2017","06","22","Gdańsk","PM2,5",15.7
"13679","2017","06","23","Gdańsk","PM2,5",12.1
"13680","2017","06","24","Gdańsk","PM2,5",16.4
"13681","2017","06","25","Gdańsk","PM2,5",16
"13682","2017","06","26","Gdańsk","PM2,5",13.1
"13683","2017","06","27","Gdańsk","PM2,5",10.3
"13684","2017","06","28","Gdańsk","PM2,5",15.8
"13685","2017","06","29","Gdańsk","PM2,5",12.5
"13686","2017","06","30","Gdańsk","PM2,5",9.48
"13687","2017","07","01","Gdańsk","PM2,5",7.65
"13688","2017","07","02","Gdańsk","PM2,5",7.4
"13689","2017","07","03","Gdańsk","PM2,5",10.5
"13690","2017","07","04","Gdańsk","PM2,5",12.3
"13691","2017","07","05","Gdańsk","PM2,5",11.5
"13692","2017","07","06","Gdańsk","PM2,5",11.1
"13693","2017","07","07","Gdańsk","PM2,5",11.9
"13694","2017","07","08","Gdańsk","PM2,5",13.6
"13695","2017","07","09","Gdańsk","PM2,5",12.6
"13696","2017","07","10","Gdańsk","PM2,5",10.2
"13697","2017","07","11","Gdańsk","PM2,5",10.1
"13698","2017","07","12","Gdańsk","PM2,5",9.98
"13699","2017","07","13","Gdańsk","PM2,5",7.37
"13700","2017","07","14","Gdańsk","PM2,5",12.1
"13701","2017","07","15","Gdańsk","PM2,5",12.7
"13702","2017","07","16","Gdańsk","PM2,5",10.9
"13703","2017","07","17","Gdańsk","PM2,5",12
"13704","2017","07","18","Gdańsk","PM2,5",16.1
"13705","2017","07","19","Gdańsk","PM2,5",17
"13706","2017","07","20","Gdańsk","PM2,5",14.6
"13707","2017","07","21","Gdańsk","PM2,5",16.4
"13708","2017","07","22","Gdańsk","PM2,5",16.7
"13709","2017","07","23","Gdańsk","PM2,5",14.3
"13710","2017","07","24","Gdańsk","PM2,5",14
"13711","2017","07","25","Gdańsk","PM2,5",9.69
"13712","2017","07","26","Gdańsk","PM2,5",9.51
"13713","2017","07","27","Gdańsk","PM2,5",8.27
"13714","2017","07","28","Gdańsk","PM2,5",9.36
"13715","2017","07","29","Gdańsk","PM2,5",13.2
"13716","2017","07","30","Gdańsk","PM2,5",13.6
"13717","2017","07","31","Gdańsk","PM2,5",16.8
"13718","2017","08","01","Gdańsk","PM2,5",8.38
"13719","2017","08","02","Gdańsk","PM2,5",10.2
"13720","2017","08","03","Gdańsk","PM2,5",16.6
"13721","2017","08","04","Gdańsk","PM2,5",20.1
"13722","2017","08","05","Gdańsk","PM2,5",19.5
"13723","2017","08","06","Gdańsk","PM2,5",19.9
"13724","2017","08","07","Gdańsk","PM2,5",14.4
"13725","2017","08","08","Gdańsk","PM2,5",15
"13726","2017","08","09","Gdańsk","PM2,5",21
"13727","2017","08","10","Gdańsk","PM2,5",23.4
"13728","2017","08","11","Gdańsk","PM2,5",15.8
"13729","2017","08","12","Gdańsk","PM2,5",10.1
"13730","2017","08","13","Gdańsk","PM2,5",11.3
"13731","2017","08","14","Gdańsk","PM2,5",NA
"13732","2017","08","15","Gdańsk","PM2,5",NA
"13733","2017","08","16","Gdańsk","PM2,5",NA
"13734","2017","08","17","Gdańsk","PM2,5",23.7
"13735","2017","08","18","Gdańsk","PM2,5",24.9
"13736","2017","08","19","Gdańsk","PM2,5",13.3
"13737","2017","08","20","Gdańsk","PM2,5",4.82
"13738","2017","08","21","Gdańsk","PM2,5",8.21
"13739","2017","08","22","Gdańsk","PM2,5",NA
"13740","2017","08","23","Gdańsk","PM2,5",NA
"13741","2017","08","24","Gdańsk","PM2,5",11.7
"13742","2017","08","25","Gdańsk","PM2,5",16.9
"13743","2017","08","26","Gdańsk","PM2,5",21.5
"13744","2017","08","27","Gdańsk","PM2,5",18.3
"13745","2017","08","28","Gdańsk","PM2,5",12.3
"13746","2017","08","29","Gdańsk","PM2,5",15.2
"13747","2017","08","30","Gdańsk","PM2,5",15.4
"13748","2017","08","31","Gdańsk","PM2,5",21.3
"13749","2017","09","01","Gdańsk","PM2,5",22.2
"13750","2017","09","02","Gdańsk","PM2,5",10
"13751","2017","09","03","Gdańsk","PM2,5",5.15
"13752","2017","09","04","Gdańsk","PM2,5",9.09
"13753","2017","09","05","Gdańsk","PM2,5",7.97
"13754","2017","09","06","Gdańsk","PM2,5",12.2
"13755","2017","09","07","Gdańsk","PM2,5",7.55
"13756","2017","09","08","Gdańsk","PM2,5",6.65
